Transaction_ID,Customer_Name,Customer_Email,Transaction_Amount,Transaction_Date,Merchant_Name,Merchant_Email,Merchant_Location,Card_Number,Card_Expiry,Card_CVV,IP_Address,Device_Type,Transaction_Type,Fraudulent
113a3de8-3093-481d-8212-e37a68bce112,Christina Johnson,tanya74@example.com,485.83,17-01-2024,Davis Ltd,qsavage@newman.net,Rwanda,6.57855E+15,Aug-28,488,179.112.115.86,Tablet,In-store,0
b1b615d1-8b21-47be-b936-9692d1b3388f,Mariah Garcia,brookelee@example.org,479.02,25-02-2024,Hayes-Bell,lauren07@williams-ray.com,Morocco,3.52654E+15,Feb-33,232,131.56.154.58,Tablet,In-store,0
87179159-8fad-457f-b062-a9e4d29c29fd,Christopher Newton,hlarson@example.net,448.87,11-02-2024,"Becker, Stout and Davis",traviscurry@johns-butler.info,Qatar,4.18493E+15,Oct-30,787,7.4.174.59,Desktop,Online,0
17b58658-e6f5-4151-8704-16169b7b9556,Mark Lopez,jmitchell@example.org,201.7,01-03-2024,Weeks and Sons,mscott@serrano-roberts.com,Ghana,3.7507E+14,Oct-33,51,61.43.234.81,Mobile,Online,1
a5329f0f-beeb-4f21-b334-f83b58861f4e,Holly Espinoza,ppatterson@example.com,593.3,06-02-2024,"Smith, Chapman and Becker",bishopjennifer@compton.com,Niger,6.01126E+15,Dec-31,833,170.90.92.241,Mobile,Online,0
fd3b58e4-8c0f-43d7-a258-12113ae73e62,Mason Gonzalez,vwhite@example.net,627.47,28-02-2024,"Rogers, Walker and Lawrence",margaretherrera@anderson.info,Micronesia,3.51509E+15,May-33,2742,146.232.117.70,Tablet,Online,1
e83901e7-7ac4-4f39-a4ea-d3a707b8ac1f,Joshua Nixon,omendez@example.net,606.87,24-02-2024,"Wade, Coleman and Miller",longbrandi@roy.com,Wallis and Futuna,6.01196E+15,Jul-28,719,24.40.94.240,Tablet,In-store,0
c9dfccef-e019-42d0-a5e7-f24a3cfa0b1d,Renee Faulkner,mkrueger@example.org,63.81,11-02-2024,Wilkerson-Lucas,payneandrew@gallagher.org,Tanzania,3.00727E+13,Nov-24,582,189.204.192.62,Desktop,Online,1
c7e33a06-cec5-4101-960a-f3b3c9d4b0ec,Amy Shea,lyoung@example.com,673.16,05-01-2024,Torres LLC,michelelopez@benson.info,Sudan,4.54773E+15,Sep-25,96,46.121.254.52,Tablet,Online,0
cd40761b-392e-485c-8034-c473aacd4134,Todd Chase,dillon13@example.com,520.51,17-02-2024,Steele LLC,qdavis@miller-williams.info,Serbia,5.83165E+11,May-33,181,115.4.24.231,Desktop,In-store,0
94afe3bd-d8e1-4a1d-b1aa-8d2f6752b1b6,Lisa Barnett,millerroger@example.org,746.42,15-01-2024,Stokes and Sons,rachael56@davis.com,Azerbaijan,6.59838E+15,Nov-27,443,5.250.233.220,Desktop,In-store,1
3a9bf7d2-b951-43d7-8956-89beb0b8a923,Jamie Ward,rodriguezjasmine@example.net,723.64,01-01-2024,"Copeland, Martin and Roberts",bwatkins@williams.com,Guam,60442246488,Dec-25,399,208.254.111.24,Mobile,Online,0
e75d12f3-d582-4172-84ae-af8482eab67c,Frank Allen,charlene39@example.org,610.2,13-01-2024,Flynn Group,william43@cooper.com,Albania,4.77354E+18,May-26,569,101.185.57.235,Desktop,In-store,1
f4e36c64-528b-458a-aef1-6e1d176028bf,Angela Schneider,elizabethmartin@example.org,208.55,14-02-2024,"Gregory, Martin and Williams",cburke@hall-richardson.net,Guernsey,2.24434E+15,Aug-29,254,65.64.197.191,Tablet,Online,1
e5cfd831-47ea-4bfc-9b5e-7d2c515a5ac0,Christy Reid,martinmorrison@example.org,652.96,25-01-2024,Cooper Ltd,villabrooke@rivera.com,Angola,4.90239E+15,Jul-31,242,99.63.44.162,Mobile,Online,0
f62120d0-8da2-4e40-9e16-0a8842825eea,Michael Graves,farmerjulia@example.org,493.15,05-03-2024,"Adams, Mccoy and Jennings",riverabrian@craig.info,New Zealand,6.763E+11,Sep-26,330,140.40.68.123,Tablet,Online,1
560aefdc-6624-4342-950a-f5e27532811b,Fernando Martin Jr.,klawson@example.com,754.07,31-01-2024,Martinez Inc,nbuckley@murray.com,Mayotte,3.50446E+15,Oct-28,64,173.91.100.230,Mobile,Online,1
1f87272b-bcba-45d5-a17b-6d0c38ddcc01,Kathryn Mcdonald,samantha56@example.com,666.17,26-01-2024,Hall-Brown,ttaylor@orozco.com,Bosnia and Herzegovina,5.4969E+15,Apr-27,147,173.102.103.116,Mobile,Online,0
a5e275ac-9d4a-4cba-8435-39318c82aca1,Corey Campbell,crystalparrish@example.net,577.88,05-03-2024,"Olson, Blair and Day",christine13@young-long.com,Saint Pierre and Miquelon,4.784E+15,Sep-25,359,210.133.37.169,Desktop,Online,0
0aac438d-bff9-4281-9cb2-a883570c1d6a,Benjamin Hicks,ocontreras@example.com,541.42,02-01-2024,Allen-Solis,willisjeffery@allen.com,Korea,4.38511E+12,Jul-24,77,27.247.105.31,Desktop,Online,0
526d7e6d-814f-4302-a056-c7cca21665ee,Jeffrey Mckenzie,amanda21@example.com,203.49,19-02-2024,"Barker, Scott and Merritt",patricia60@hancock.biz,Montenegro,4.64439E+15,Oct-32,75,95.134.206.229,Desktop,In-store,1
b73ae3f5-dfb9-4fbd-a26f-1afb10a47236,Mr. Craig Porter,leetracey@example.com,269.37,30-01-2024,"Vaughn, Tucker and Leach",stephenwhite@benjamin-blake.com,Saint Lucia,4.77341E+18,Feb-33,15,51.224.242.13,Mobile,In-store,0
d0c5f30d-ae45-48ae-b9c5-86e021eaa2f6,John Dudley,christopher74@example.org,83.15,17-01-2024,"Cobb, Myers and Smith",muellerrebecca@joseph.com,Guatemala,6.01113E+15,Sep-24,682,214.13.146.79,Tablet,In-store,0
692d86c6-1d66-46ef-b668-62e84d90f8a9,Christopher Santos,narmstrong@example.net,544.52,19-01-2024,Carr-Fields,livingstonmary@sanchez.com,Madagascar,3.5562E+15,Jul-30,902,41.42.163.156,Tablet,Online,1
cbd27ea9-7c4b-41a3-9d02-7cf45c520097,Daniel Russell,mitchellday@example.com,412.3,04-03-2024,Burgess-Nelson,ocowan@rodriguez-ramirez.com,Belize,4.90373E+15,May-29,84,80.219.200.56,Desktop,In-store,1
e33cbe4a-ceab-4496-af27-2eec9e1ac787,Pam Martinez,christopherdominguez@example.com,486.96,15-02-2024,"Archer, Graham and Pacheco",smithjake@wise.com,Syrian Arab Republic,4.253E+15,Jan-26,766,27.77.59.92,Mobile,Online,1
b91b6ff5-4419-4791-9020-11687477d1b9,Vincent Rice,ojoseph@example.org,698.09,16-02-2024,"Sandoval, Ibarra and Merritt",tracywilliams@everett.biz,Swaziland,3.56129E+15,Mar-31,950,25.6.74.173,Desktop,Online,1
aefc905a-8f52-48c6-a81a-bf4ec424e238,Julie Johnson,brett88@example.com,889.74,18-01-2024,Morgan-Mitchell,jill70@wood-weaver.com,Jordan,3.73056E+14,Dec-28,511,93.210.17.202,Desktop,Online,0
29d67604-d9f5-499e-b10b-1de193bd8640,Stephanie King,kiara53@example.com,232.89,08-02-2024,"Lewis, Solomon and Adams",angela43@hall-wade.biz,Nicaragua,3.53799E+15,Aug-30,9538,116.82.44.213,Desktop,Online,0
69bbc29e-cb90-4804-ba02-b3c8210f6276,Jonathan Davis,jeanettejones@example.org,767.16,04-03-2024,"Anderson, Carpenter and Carrillo",moorerebecca@lane.com,Jamaica,3.52194E+15,Feb-32,795,5.74.184.208,Desktop,Online,1
5f74a843-ea5a-4b97-abe6-da98ffe7b466,Joseph Turner,caseystafford@example.org,430.83,28-02-2024,"Young, White and Owens",lanetammy@hanson-nguyen.com,Russian Federation,4.3553E+15,Nov-33,913,203.120.217.179,Mobile,In-store,1
25abe117-5d01-4fea-aa52-3c1242c54b63,Harold Figueroa,gomezapril@example.com,474.02,04-02-2024,Castro-Richmond,dominic29@gutierrez-scott.com,Croatia,3.57156E+15,Feb-33,438,161.152.98.192,Tablet,In-store,1
099e19d3-9584-4dce-a729-b6977b553a5b,Kevin Brady,hansencasey@example.net,722.73,18-01-2024,Vargas Group,alexis30@novak-burns.com,Senegal,3.53981E+15,May-27,99,107.197.235.32,Mobile,In-store,1
abb9394d-8c11-41ac-8720-cdb5663cfccf,Michael Jackson,bjackson@example.org,186.04,27-02-2024,Cole-Wyatt,jamesbaker@lam.com,Bhutan,4.60846E+15,Oct-24,481,207.236.46.238,Tablet,Online,0
9eb5f98b-3043-4d6a-b326-3bc74413fdd1,Ricky Brown,zschmidt@example.org,544.45,08-01-2024,Hunt-Carter,npaul@davis-peck.com,Saint Barthelemy,4.78225E+15,May-25,212,179.191.197.138,Desktop,In-store,0
36f1612e-7165-4aef-b9c3-e07092f0562c,Nicole Farrell,james91@example.net,140.6,15-02-2024,Adams PLC,andrew42@heath-perez.com,Zimbabwe,4.64486E+12,Jan-25,709,168.31.249.250,Mobile,Online,0
2db9c721-469a-4530-b1ba-d6d33316039a,Michael Martin,jonesangela@example.org,948.69,22-01-2024,Wells-Henry,kyle52@maddox.com,French Polynesia,4.26588E+15,Oct-28,6,74.33.84.97,Mobile,Online,1
16588184-b3e6-4e07-b5e5-3f85b5c17317,William Campbell,judith99@example.org,345.26,02-03-2024,Rodriguez Ltd,heather49@jenkins.com,Algeria,3.04736E+13,Aug-31,526,6.5.121.126,Mobile,In-store,0
7bd46b7c-cc9f-4281-9e88-bfb2b29f9f9f,Michelle Powell,breeves@example.org,483.05,28-02-2024,Parks-Jimenez,samuel36@davis.org,Malta,3.72674E+14,Apr-32,138,115.188.125.51,Mobile,Online,0
c50b1007-0b84-4328-a292-7dd7ed8a5951,Todd Ramos,cunninghampatricia@example.com,852.76,12-01-2024,Russell-Smith,williamsphillip@jones-king.com,French Southern Territories,4.66291E+12,Sep-33,517,125.6.234.142,Desktop,Online,1
85e52835-14ca-4a78-b5db-c53b7fe9e946,Douglas Reyes,dcarter@example.com,677.99,08-02-2024,Summers-Evans,sara78@love-williams.com,Guernsey,4.45065E+15,Jan-27,310,19.141.15.40,Tablet,In-store,1
2506ce29-5676-48b4-8f45-c39ac1e5e8b0,Kristy Wright,egiles@example.com,872.06,25-02-2024,Howard Inc,ricardoroberts@gregory-thornton.com,French Guiana,4.66851E+18,Oct-30,5892,15.81.65.14,Desktop,Online,0
bffe726e-c05d-490b-bb67-cba4f483bd30,Darren Smith,james24@example.net,173.57,01-01-2024,Larson-Hamilton,chelsea30@day.org,Northern Mariana Islands,3.02706E+13,Dec-24,1602,186.162.161.127,Desktop,Online,1
7317ff4d-5655-4826-9088-5e7280dec4e4,Jenna Barajas,wjohnson@example.com,54.83,03-02-2024,Moody-Morales,bradydaniel@townsend.com,Sudan,6.01137E+15,Feb-27,349,31.6.234.127,Mobile,Online,0
9d0f6ead-7d22-4a82-bff6-7f4da07056e8,Joshua Rivera,michelle33@example.net,696.37,02-02-2024,Dominguez PLC,philipblevins@jones-fisher.com,Denmark,3.42705E+14,Mar-29,967,205.236.157.166,Tablet,In-store,0
fe4bff92-4bb1-4f61-b8b4-c62cb4dd65e9,Ashley Andrade,franklinpamela@example.org,731.58,28-02-2024,Lopez-Walsh,whitegeorge@murphy.com,Lesotho,4.2505E+15,Nov-25,882,219.110.182.123,Desktop,Online,0
accf1199-bac6-49b1-af6c-24cb48d6fa1d,Bonnie Anderson,randymendoza@example.com,248.64,15-01-2024,"Rose, Stark and Rogers",danielwalker@white.info,San Marino,4.8006E+15,Jun-26,823,76.166.230.84,Desktop,Online,1
d8421db1-09f8-42b6-a2b9-85a6cff2c422,Veronica Fowler,wgarcia@example.com,151.68,25-02-2024,Sandoval-Jackson,vhernandez@jones.net,Algeria,4.0318E+15,Jul-24,875,122.215.31.85,Tablet,Online,1
dfe3ae26-fb41-41aa-9516-5956a0929562,John Bailey,robertssharon@example.net,89.72,21-02-2024,Delgado-Ferguson,stantonevan@bush-collins.net,Saint Martin,3.75901E+14,Jul-26,188,90.38.234.63,Tablet,In-store,0
134752e8-6864-4831-80e5-da48f6de2448,Victoria Smith,dylanpeterson@example.org,250.57,11-02-2024,"Smith, Miller and Shields",justinlandry@rubio-mitchell.com,South Africa,3.54828E+15,Jan-27,156,141.154.54.79,Tablet,Online,0
e3c96df5-45a3-4e3c-bc13-8c720bb6b505,Scott Holmes,charles25@example.org,770.54,01-03-2024,Smith Group,cshort@robinson.biz,Timor-Leste,4.77136E+12,Oct-24,18,130.130.226.7,Tablet,Online,0
e2f2085c-c1a7-4a3c-b802-c339cbcf6498,April Cortez,jaredbrown@example.com,296.74,25-01-2024,Thomas-Kelly,khull@shelton.com,Papua New Guinea,3.4793E+14,Sep-33,988,222.82.97.215,Tablet,In-store,0
3cad6de4-46f2-451f-bd39-e5cb9b492028,Justin Jones,mitchellchristina@example.org,536.53,01-03-2024,"Saunders, Michael and Robinson",jenniferhernandez@vasquez.com,Germany,6.76345E+11,Oct-31,3,63.116.46.191,Mobile,Online,1
6851a0e0-b379-428c-b80f-6d251abadf09,James Olsen,johnsonshawn@example.com,990.55,14-01-2024,"Brown, Robinson and Everett",nleon@george-graham.com,Singapore,6.01142E+15,Sep-27,44,59.239.137.193,Tablet,In-store,1
49ec7551-2beb-49bf-9889-281d24c30269,James Holloway,cpeters@example.com,355.78,16-01-2024,Norton and Sons,jharris@bowers.com,Bhutan,3.53076E+15,May-25,91,73.100.247.41,Tablet,In-store,0
bc72e216-c6b5-4c27-8dfe-f22236700a4f,Steven Goodman,fieldscolleen@example.net,644.22,04-02-2024,Malone Ltd,ramoscolin@jordan-jackson.com,Israel,1.80071E+14,Mar-24,967,22.23.213.188,Tablet,Online,0
ec5f76fc-0b56-48e7-8aa8-a55f08eaac26,John Walls,tracywang@example.com,729.91,25-01-2024,Galvan Inc,tpalmer@campbell.com,Hong Kong,5.80957E+11,May-33,551,133.62.36.238,Mobile,Online,1
e3e6a885-4bf3-4f5f-b0a1-4b9f3ec31b4c,Clinton King,michael94@example.com,549.62,26-01-2024,Richardson Ltd,michael92@miles-munoz.net,Colombia,6.54896E+15,Feb-31,406,147.58.92.122,Desktop,Online,1
0651dcdf-402e-4019-a117-5e6d2a1d74fd,Danielle Bentley,haleylee@example.net,653.93,18-02-2024,Moore Group,thompsonandrew@garrison.com,Lebanon,4.18169E+12,Aug-31,51,151.70.249.236,Desktop,Online,1
4b3454bd-18e9-4daa-8700-5aa223631c56,Emily Benton,bill44@example.net,599.69,31-01-2024,Grant LLC,megan53@swanson-powell.com,Cape Verde,3.55124E+15,Nov-30,932,44.199.219.9,Tablet,Online,0
9743095f-afd0-4545-abc1-8e0627c858d6,Cheryl Flores,anthonymiller@example.net,616.04,28-02-2024,Buck and Sons,alexandershawn@booth.com,Belarus,4.32587E+15,Feb-31,350,85.213.90.165,Desktop,Online,1
80581278-8089-4be1-9307-550cfa41644e,Edward Nelson,zfoster@example.org,165.85,27-02-2024,Higgins-Padilla,landerson@king-harper.info,Haiti,3.04287E+13,Mar-24,554,123.38.115.237,Desktop,Online,0
7e41564f-7cbe-416a-ac83-ea5330884769,Elizabeth Evans,connerangela@example.net,25.83,09-02-2024,Bell Group,tanya19@hunter.com,Chile,3.53164E+15,Apr-27,318,110.187.248.72,Desktop,In-store,1
cb8c0152-12b1-42f4-b089-6cf1f65cd78c,Logan Johnson,keithmoore@example.org,111.68,16-02-2024,Meyer Ltd,lindawilliams@brown.info,Angola,6.50805E+15,Mar-26,4192,149.30.161.133,Desktop,In-store,0
f3d64929-9261-410a-955e-fdba4ac2d148,Tiffany Hernandez,kristyhayes@example.net,15.84,14-01-2024,Walter-Shields,melissa98@chen.info,French Polynesia,4.65161E+15,May-24,485,24.252.236.204,Mobile,In-store,1
21ba5998-588b-4042-bbb9-bb39252a1820,Joshua Stewart,hopkinsdaniel@example.net,584.54,03-01-2024,"Glover, Rodriguez and Riley",nmoyer@wong.info,Burundi,3.72208E+14,Apr-28,579,44.80.21.244,Tablet,In-store,1
2dd2adec-ecc4-4802-b87b-e066fd55e05f,Kayla Flores,carsonbrandon@example.com,804.07,12-01-2024,"Garcia, Taylor and Williams",melaniestevenson@cantu-henson.com,Barbados,2.70726E+15,Jul-28,950,75.218.188.193,Desktop,Online,0
2e786579-369a-4791-a03a-cdb9ff2a0e7e,Michael Fletcher,davisvictor@example.com,760.76,10-01-2024,Williams-Carroll,jefferyjackson@keith.com,Sweden,6.55023E+15,Mar-33,300,38.251.4.72,Desktop,Online,1
1cf89f3c-05c4-468f-8f2a-df271ed10249,Jennifer Dean,amanda58@example.org,397.14,25-02-2024,"Henderson, Todd and Schneider",brenda87@williams.org,Oman,3.53961E+15,Apr-31,6643,153.245.157.30,Desktop,In-store,0
35612d01-af83-46d2-8c29-f11df21616fa,Monica Weaver,garynguyen@example.org,302.44,23-01-2024,Castro-Chase,rosstracy@butler.com,Mongolia,1.80075E+14,Aug-30,120,200.196.110.147,Desktop,In-store,1
5bb8e7be-4531-4cfe-93b3-921cdbe45bbd,William Gross,stephanie02@example.org,265.96,24-01-2024,"Romero, Jones and Williams",fwilkinson@robles.biz,Macao,3.04243E+13,Dec-28,227,99.229.77.106,Desktop,Online,1
62c41762-db68-409e-96cf-3ac40a87d1a3,John Craig,raymondflores@example.org,699.1,21-01-2024,Brown Ltd,justinmercer@robinson.info,Seychelles,4.04909E+15,Jan-28,620,95.119.70.166,Desktop,In-store,0
08f18f16-0e42-4c31-81f3-e3683ad58d04,Rachel Pitts,xhamilton@example.net,366.37,10-02-2024,Pennington and Sons,petersonalvin@smith-ford.com,Montenegro,3.01268E+13,Mar-31,314,65.77.84.185,Tablet,Online,0
2fd5a27a-74fe-439a-ac58-e2f8a71b791a,Michael Walters,howellangela@example.net,532.68,04-01-2024,Ortiz-Galloway,keitholson@williams-perry.com,Pitcairn Islands,4.97475E+18,Oct-30,558,207.59.155.156,Tablet,In-store,1
1e71220a-0d65-4bbd-ae98-67d61a65be52,Jenna Weeks,noahfuller@example.com,274.38,16-01-2024,Fitzgerald-Shannon,ssmith@mills.biz,British Virgin Islands,4.93273E+18,Nov-27,726,30.209.117.27,Mobile,Online,1
39651fea-33d4-408c-abc7-76a528c9a8dd,Joshua Hubbard,ariasevelyn@example.net,530.15,04-01-2024,Hammond PLC,aaron69@black.com,Tokelau,2.72052E+15,Nov-28,657,52.102.177.62,Mobile,In-store,0
94370596-3e4b-454e-8719-1217a47074c5,Eric Price,eric70@example.org,674.19,29-01-2024,Hickman-Kaufman,brettdiaz@gonzales.com,Christmas Island,3.00769E+13,Aug-24,687,166.205.208.148,Desktop,In-store,1
0d934d11-b515-4453-8f34-ab0ef3d8974b,Miguel Cook,alejandro16@example.com,898.02,26-01-2024,Christensen Group,melissaperry@acevedo.info,Aruba,4.41897E+15,Jun-24,2527,218.126.55.112,Desktop,In-store,1
83d13a1e-8888-43be-8f84-4393ad13cede,Martin Rodriguez,sherri62@example.com,223.57,24-02-2024,Mckinney Group,hunterbrian@walsh.com,North Macedonia,4.0057E+15,Oct-32,906,22.0.139.100,Tablet,In-store,0
c3e8861d-8a05-4d22-95a9-3a46b40d9799,Thomas Munoz,caseymurray@example.org,303.69,18-02-2024,Melendez-Thompson,hahnandrew@ryan.org,Bermuda,5.11519E+15,Mar-29,156,19.87.154.203,Mobile,Online,1
1e768d15-baf4-46df-b9f1-1adb50066642,Mary Wright,david47@example.com,932.13,01-02-2024,Mcclain and Sons,chavezbrian@cooley.com,Spain,2.29676E+15,May-25,518,31.114.111.64,Tablet,Online,1
1f80a0bc-6639-49b3-af1b-14094125d6c2,Mitchell Morris,bbecker@example.org,995.17,01-01-2024,Gonzales Inc,bperez@gonzales-underwood.net,Cuba,6.54913E+15,Sep-26,113,110.229.34.29,Mobile,In-store,0
f1a0fc2c-bcb6-458b-8697-0031e1aa1fed,James Johnson,luisking@example.com,489.42,04-01-2024,Wright-Bernard,lgilbert@martin.com,Trinidad and Tobago,3.59593E+15,Aug-32,901,170.174.41.62,Desktop,In-store,0
b632248a-8fb1-41fe-848a-bd94721beac4,Keith Lee,estradajoseph@example.com,34.25,02-03-2024,Mata-Tyler,danathomas@booth-werner.com,Uzbekistan,2.13178E+14,Jun-33,916,212.168.59.153,Desktop,In-store,0
3ba4c316-b176-4411-9308-02036a3fd37b,Austin Dawson,eddie91@example.org,496.64,13-01-2024,Campbell-Brown,sarahstanton@perry.com,Isle of Man,60463330054,Dec-32,877,153.197.67.86,Desktop,Online,1
7ed6998a-f471-4ae3-adae-1743dcdd9b97,Rhonda Cook,scottrodriguez@example.org,167.02,14-01-2024,Snyder Ltd,donnaturner@cox-marshall.com,North Macedonia,3.60372E+13,Mar-30,692,28.28.117.78,Desktop,Online,0
314ccc37-0eaa-4bb3-9887-5303da96377c,Stacy Bennett,amanda83@example.com,581.13,25-01-2024,"Anderson, Page and Mendoza",morganhall@phillips.com,Singapore,4.79932E+15,Jan-33,788,152.86.189.228,Desktop,Online,1
f32196a1-ba10-4746-bade-e0de72122f45,Raymond Santos,alexandrathomas@example.com,321.65,27-02-2024,"Kennedy, Hawkins and Bailey",iklein@gonzalez-jackson.biz,Nicaragua,6.50173E+15,Oct-32,314,176.233.16.227,Tablet,In-store,1
8e2ed620-95f4-4ee4-961f-6ecad8aa0498,James Benjamin,christinacrawford@example.com,796.49,17-02-2024,Smith LLC,william13@jones.com,Trinidad and Tobago,4.52035E+18,Feb-34,7733,6.217.155.247,Desktop,In-store,0
73c1adbe-2ff6-46af-970e-a54c709bbf72,Alejandro Wilson,wgreene@example.org,339.1,01-02-2024,"Powell, Harris and Taylor",amyklein@burton.com,Chad,6.58575E+15,Mar-30,666,207.106.17.44,Desktop,In-store,1
3c7fcd10-d04d-4621-881c-113fa40e929a,Billy Malone,andrew02@example.net,613.78,09-02-2024,"Fitzpatrick, Smith and Ramos",zacharyfoster@davis.com,Swaziland,4.25911E+15,Jun-28,218,173.176.160.62,Mobile,In-store,0
1d062030-b267-4933-8d44-c936500ab902,Daniel Reeves,michael36@example.net,239.49,10-02-2024,Walton-Underwood,kevin66@pugh.com,Qatar,3.02622E+13,Oct-27,352,132.237.61.211,Mobile,Online,0
67a1812b-bd8d-4ac1-be97-3af757cffbb0,Frank Glover,kirkmegan@example.org,664.3,03-02-2024,Reese-Avila,timothyjones@mckinney.com,Bouvet Island (Bouvetoya),6.01183E+15,Oct-33,923,116.219.17.58,Desktop,Online,1
ba7e3d56-5802-4e77-97da-47755cf2132c,Darrell Camacho,nicole44@example.org,968.9,14-02-2024,Davis PLC,walshterri@smith.com,Bermuda,2.39499E+15,Jul-31,257,216.29.245.142,Tablet,In-store,1
408fe208-2599-4677-a1fb-5695d06d6032,Dominique Tucker,richmondlauren@example.org,272,11-01-2024,Williams-Petersen,normanbradley@smith-golden.com,Isle of Man,4.93614E+15,May-32,27,14.192.12.166,Mobile,Online,1
eff2edfb-e9a5-476a-8839-91356820590b,Christopher Morgan,onixon@example.com,303.46,22-01-2024,Figueroa-Santiago,jimmccormick@gutierrez.com,Bermuda,3.59633E+15,Sep-33,2113,140.168.24.143,Tablet,In-store,0
029adba7-2358-4000-9112-d7217279d376,Erica Smith,david22@example.org,960.19,03-03-2024,King Ltd,tfaulkner@gordon-davis.com,Guyana,3.50447E+15,Jul-31,580,67.163.205.176,Tablet,In-store,0
e4d15477-22c3-4440-bf3d-6fb2801343ef,Mary Reeves,hillmelissa@example.org,655.09,01-01-2024,Wallace LLC,garrisonrandall@james.info,Nigeria,3.44993E+14,Aug-33,490,130.122.158.47,Desktop,In-store,1
0d4edbec-8186-4fc2-b03c-aa7ff2413519,Eric Hurst,raven39@example.com,813.09,07-02-2024,Coffey PLC,rose02@campbell.com,French Polynesia,6.51885E+15,Oct-24,195,21.166.98.117,Mobile,Online,0
8c8b9029-531e-4e5d-b9b0-5052b4364e6e,Alice Hernandez,shannonsheila@example.net,429.85,03-01-2024,Shaffer-Gomez,gharris@martinez.info,Lebanon,2.25205E+15,May-31,373,29.96.103.204,Desktop,In-store,1
4c243f23-e10a-47cf-af0f-35b693f15adc,Megan Stevens,andersonjessica@example.com,429.88,07-02-2024,Gonzalez Group,nicolehansen@rocha-sanchez.net,Cote d'Ivoire,4.25417E+15,Nov-31,466,166.121.134.3,Desktop,Online,0
cada8da3-d6b1-4528-962a-634af679e1b9,Jennifer Hall,jeffrey32@example.com,620.66,25-02-2024,"Daniels, Berg and Hernandez",freemanjohn@rivera-bauer.com,India,3.55095E+15,Oct-30,794,167.92.101.124,Tablet,Online,1
58b84361-1c3f-4e0f-a92d-ecae216bb660,Thomas Jimenez,garciaallison@example.net,215.24,25-02-2024,Howard-Hicks,daviskeith@smith.info,Isle of Man,4.20354E+18,May-27,795,168.71.44.96,Tablet,In-store,1
f65125b1-aac7-436d-949f-3c4be05e49b7,Melissa Luna,heather72@example.net,569.68,01-01-2024,Alvarado-Henderson,roseyang@hernandez-rivera.com,Nicaragua,5.71449E+11,May-30,700,53.81.35.158,Tablet,Online,0
249505ed-c496-4524-bcd0-7471f74009f9,James Allen,teresamiles@example.com,266.41,17-02-2024,Silva-Taylor,bradleytyler@james.net,Montserrat,2.24361E+15,Mar-29,3539,172.14.40.88,Tablet,In-store,1
ee5e2572-bd19-45ea-b8b3-139f69ba9107,Peter Conner,tleblanc@example.org,752.75,20-02-2024,Smith Group,ybrown@mcpherson.info,Oman,4.96009E+12,Oct-32,408,188.55.179.254,Tablet,In-store,0
ee9151d1-a7e3-4fc4-bd26-18fb29ef3352,Jason Cox,kathleen06@example.net,70.17,16-01-2024,"Fisher, Clark and Hanson",jennifervance@martinez-garcia.org,Turkey,3.51149E+15,Sep-26,610,93.234.203.96,Tablet,Online,0
17434693-37da-47b7-9e21-a183106b9ab3,Patrick Hayes,lisa06@example.net,896.84,05-01-2024,Castro-Lin,sroy@kirby.com,Senegal,3.00195E+13,Aug-25,664,169.138.0.91,Desktop,In-store,0
fe4724c6-3332-4c12-b844-0942d124a31e,Tracy Morrow,reginaldmiller@example.net,321.53,21-02-2024,Jones Ltd,kaylamiller@tapia.info,Netherlands,6.75969E+11,Nov-28,283,128.20.194.80,Desktop,Online,0
930bd95e-1e82-40b8-b57b-3c130ac3b393,Christopher Rangel,gabriella42@example.net,724.63,25-02-2024,"Martinez, Santos and Neal",donald82@blackwell.com,Germany,3.7095E+14,Nov-32,33,144.176.251.112,Tablet,In-store,0
